,City,latitude,longitude,Tipo,Bedrooms,Bathrooms,Surface,Zone,Zone_Val,Price_USD,Price_m2_USD
23912,Ciudad de Guatemala,14.659,-90.458,42020,2,1,50.0,Zona 18,18,34640.52,692.81
23913,Ciudad de Guatemala,14.61,-90.483,42020,3,2,206.0,Zona 16,16,425000.0,2063.11
23914,Ciudad de Guatemala,14.591,-90.492,42020,3,3,264.0,Zona 15,15,675000.0,2556.82
23915,Ciudad de Guatemala,14.579,-90.518,42020,3,2,139.0,Zona 14,14,270000.0,1942.45
23916,Ciudad de Guatemala,14.591,-90.492,42020,1,1,55.0,Zona 15,15,150000.0,2727.27
23917,Ciudad de Guatemala,14.591,-90.492,42020,3,2,110.0,Zona 15,15,240000.0,2181.82
23918,Mixco,14.599,-90.592,42021,4,3,200.0,Zona 8 de Mixco,8,111111.11,555.56
23920,Mixco,14.611,-90.622,42021,4,4,350.0,Zona 9 de Mixco,9,350000.0,1000.0
23921,Ciudad de Guatemala,14.619,-90.516,42021,6,10,310.0,Zona 4,4,325000.0,1048.39
23922,Mixco,14.596,-90.589,42021,3,2,115.0,Zona 8 de Mixco,8,81699.35,710.43
23923,Mixco,14.596,-90.589,42021,4,3,156.0,Zona 8 de Mixco,8,90196.08,578.18
23924,Ciudad de Guatemala,14.636,-90.51,42020,0,1,36.0,Zona 1,1,78431.37,2178.65
23925,Ciudad de Guatemala,14.637,-90.51,42021,6,3,383.0,Zona 1,1,418300.65,1092.17
23926,Mixco,14.596,-90.589,42021,3,3,210.0,Zona 8 de Mixco,8,149019.61,709.62
23927,Ciudad de Guatemala,14.592,-90.564,42021,6,4,600.0,Zona 11,11,345000.0,575.0
23928,Ciudad de Guatemala,14.592,-90.564,42021,3,3,185.0,Zona 11,11,27162.48,146.82
23929,Ciudad de Guatemala,14.64,-90.505,42021,8,4,400.0,Zona 1,1,228758.17,571.9
23930,Ciudad de Guatemala,14.639,-90.51,42020,2,1,70.7,Zona 1,1,105779.74,1496.18
23931,Ciudad de Guatemala,14.639,-90.51,42020,2,3,120.0,Zona 1,1,190000.0,1583.33
23932,Ciudad de Guatemala,14.564,-90.479,42021,3,3,256.0,Zona 15,15,265000.0,1035.16
23934,Ciudad de Guatemala,14.607,-90.469,42021,4,5,625.0,Zona 16,16,1600000.0,2560.0
23935,Ciudad de Guatemala,14.607,-90.469,42021,4,5,625.0,Zona 16,16,1600000.0,2560.0
23936,Ciudad de Guatemala,14.588,-90.502,42020,1,1,70.0,Zona 10,10,96015.0,1371.64
23937,Ciudad de Guatemala,14.607,-90.469,42021,4,5,625.0,Zona 16,16,1600000.0,2560.0
23938,Ciudad de Guatemala,14.6,-90.56,42021,4,5,600.0,Zona 11,11,1500000.0,2500.0
23939,Ciudad de Guatemala,14.594,-90.561,42020,3,2,114.0,Zona 11,11,110457.52,968.93
23940,Mixco,14.596,-90.589,42021,4,4,380.0,Zona 8 de Mixco,8,150326.8,395.6
23941,Ciudad de Guatemala,14.64,-90.505,42021,8,4,400.0,Zona 1,1,228758.17,571.9
23942,Mixco,14.596,-90.591,42021,4,4,156.0,Zona 8 de Mixco,8,98039.22,628.46
23943,Ciudad de Guatemala,14.601,-90.543,42021,6,3,205.0,Zona 11,11,169934.64,828.95
23944,Ciudad de Guatemala,14.592,-90.564,42021,6,5,600.0,Zona 11,11,345000.0,575.0
23945,Ciudad de Guatemala,14.592,-90.564,42021,6,4,600.0,Zona 11,11,345000.0,575.0
23946,Ciudad de Guatemala,14.619,-90.516,42021,6,10,310.0,Zona 4,4,325000.0,1048.39
23947,Ciudad de Guatemala,14.636,-90.51,42020,0,1,38.0,Zona 1,1,76470.59,2012.38
23948,Ciudad de Guatemala,14.639,-90.51,42021,5,4,273.0,Zona 1,1,209019.61,765.64
23949,Ciudad de Guatemala,14.592,-90.563,42021,1,2,185.0,Zona 11,11,209150.33,1130.54
23950,Ciudad de Guatemala,14.636,-90.51,42020,2,2,67.0,Zona 1,1,90849.67,1355.97
23951,Ciudad de Guatemala,14.639,-90.51,42021,6,4,480.0,Zona 1,1,215686.27,449.35
23952,Ciudad de Guatemala,14.6,-90.56,42021,4,6,600.0,Zona 11,11,1500000.0,2500.0
23953,Ciudad de Guatemala,14.607,-90.469,42020,2,2,70.0,Zona 16,16,176470.59,2521.01
23954,Ciudad de Guatemala,14.571,-90.485,42021,3,2,190.0,Zona 15,15,124183.01,653.59
23955,Ciudad de Guatemala,14.645,-90.515,42021,5,2,135.0,Zona 1,1,98039.22,726.22
23957,Ciudad de Guatemala,14.607,-90.469,42020,2,2,180.0,Zona 16,16,379750.0,2109.72
23958,Ciudad de Guatemala,14.645,-90.515,42021,5,1,185.0,Zona 1,1,117647.06,635.93
23959,Ciudad de Guatemala,14.607,-90.469,42020,3,3,244.37,Zona 16,16,513200.0,2100.09
23960,Ciudad de Guatemala,14.639,-90.51,42021,4,3,200.0,Zona 1,1,209150.33,1045.75
23961,Ciudad de Guatemala,14.647,-90.504,42020,2,2,75.0,Zona 1,1,90849.67,1211.33
23962,Mixco,14.596,-90.589,42021,4,3,156.0,Zona 8 de Mixco,8,90196.08,578.18
23963,Ciudad de Guatemala,14.647,-90.501,42021,7,3,346.8,Zona 1,1,230000.0,663.21
23964,Ciudad de Guatemala,14.646,-90.503,42020,2,2,67.0,Zona 1,1,90849.67,1355.97
23965,Ciudad de Guatemala,14.672,-90.501,42021,3,3,342.0,Zona 2,2,192000.0,561.4
23966,Mixco,14.599,-90.592,42021,3,4,180.0,Zona 8 de Mixco,8,130457.52,724.76
23967,Mixco,14.601,-90.593,42021,3,1,105.0,Zona 8 de Mixco,8,75163.4,715.84
23968,Mixco,14.596,-90.589,42021,3,2,115.0,Zona 8 de Mixco,8,81699.35,710.43
23969,Mixco,14.601,-90.593,42021,4,3,300.0,Zona 8 de Mixco,8,260000.0,866.67
23970,Ciudad de Guatemala,14.592,-90.564,42021,3,3,185.0,Zona 11,11,27162.48,146.82
23971,Ciudad de Guatemala,14.618,-90.516,42020,1,1,56.0,Zona 4,4,148300.0,2648.21
23972,Ciudad de Guatemala,14.584,-90.516,42020,1,1,293.0,Zona 14,14,592016.0,2020.53
23973,Ciudad de Guatemala,14.584,-90.516,42020,3,2,136.0,Zona 14,14,220000.0,1617.65
23974,Mixco,14.626,-90.629,42021,4,4,130.0,Zona 1 de Mixco,1,116339.87,894.92
23975,Ciudad de Guatemala,14.598,-90.463,42021,4,4,260.0,Zona 16,16,220000.0,846.15
23976,Ciudad de Guatemala,14.58,-90.53,42021,4,3,208.0,Zona 13,13,295000.0,1418.27
23977,Ciudad de Guatemala,14.591,-90.492,42020,3,3,147.0,Zona 15,15,167000.0,1136.05
23978,Ciudad de Guatemala,14.565,-90.467,42021,4,5,400.0,Zona 15,15,535000.0,1337.5
23979,Ciudad de Guatemala,14.595,-90.504,42020,2,2,127.0,Zona 10,10,225000.0,1771.65
23980,Mixco,14.596,-90.599,42021,3,3,210.0,Zona 8 de Mixco,8,149019.61,709.62
23981,Ciudad de Guatemala,14.645,-90.497,42021,6,3,216.0,Zona 1,1,248366.01,1149.84
23982,Ciudad de Guatemala,14.598,-90.536,42021,7,2,150.0,Zona 9,9,117647.06,784.31
23983,Ciudad de Guatemala,14.641,-90.501,42020,3,2,64.0,Zona 1,1,99346.41,1552.29
23984,Ciudad de Guatemala,14.607,-90.521,42021,3,2,99.81,Zona 9,9,69281.05,694.13
23985,Ciudad de Guatemala,14.6,-90.535,42021,4,6,590.0,Zona 9,9,850000.0,1440.68
23986,Ciudad de Guatemala,14.598,-90.536,42020,2,1,92.062,Zona 9,9,126013.07,1368.78
23987,Ciudad de Guatemala,14.607,-90.521,42021,1,2,527.0,Zona 9,9,326797.39,620.11
23988,Ciudad de Guatemala,14.599,-90.536,42021,3,1,90.0,Zona 9,9,19477.12,216.41
23989,Ciudad de Guatemala,14.598,-90.536,42020,3,2,92.0,Zona 9,9,103267.97,1122.48
23990,Ciudad de Guatemala,14.598,-90.536,42020,2,1,153.58,Zona 9,9,105000.0,683.68
23991,Ciudad de Guatemala,14.598,-90.536,42020,3,2,96.23,Zona 9,9,140653.59,1461.64
23992,Ciudad de Guatemala,14.595,-90.521,42020,3,2,120.0,Zona 9,9,120000.0,1000.0
23993,Ciudad de Guatemala,14.626,-90.496,42020,3,2,84.0,Zona 5,5,165000.0,1964.29
23994,Ciudad de Guatemala,14.546,-90.543,42020,1,1,35.0,Zona 21,21,800.0,22.86
23995,Ciudad de Guatemala,14.546,-90.543,42021,3,3,139.0,Zona 21,21,84967.32,611.28
23996,Ciudad de Guatemala,14.592,-90.458,42020,3,2,127.0,Zona 16,16,140653.59,1107.51
23997,Ciudad de Guatemala,14.588,-90.488,42020,2,3,115.0,Zona 15,15,215000.0,1869.57
23998,Mixco,14.609,-90.664,42021,3,3,157.0,Zona 9 de Mixco,9,175947.71,1120.69
23999,Ciudad de Guatemala,14.589,-90.488,42020,3,4,245.0,Zona 15,15,57516.34,234.76
24000,Ciudad de Guatemala,14.618,-90.514,42020,1,1,38.0,Zona 4,4,90750.0,2388.16
24002,Ciudad de Guatemala,14.6,-90.535,42021,4,6,590.0,Zona 9,9,850000.0,1440.68
24003,Mixco,14.596,-90.599,42021,3,5,170.0,Zona 8 de Mixco,8,130588.24,768.17
24004,Ciudad de Guatemala,14.6,-90.535,42020,3,5,300.0,Zona 9,9,510000.0,1700.0
24005,Ciudad de Guatemala,14.607,-90.52,42020,2,2,145.0,Zona 9,9,120000.0,827.59
24006,Ciudad de Guatemala,14.598,-90.536,42020,3,3,260.0,Zona 9,9,501000.0,1926.92
24007,Mixco,14.596,-90.599,42021,3,3,176.0,Zona 8 de Mixco,8,134640.52,765.0
24008,Ciudad de Guatemala,14.598,-90.536,42020,2,1,42.0,Zona 9,9,77124.18,1836.29
24009,Ciudad de Guatemala,14.607,-90.521,42021,3,5,395.0,Zona 9,9,535000.0,1354.43
24010,Mixco,14.596,-90.599,42021,3,4,175.0,Zona 8 de Mixco,8,134640.52,769.37
24011,Ciudad de Guatemala,14.598,-90.536,42021,3,2,182.0,Zona 9,9,146737.25,806.25
24012,Ciudad de Guatemala,14.607,-90.469,42021,5,4,575.0,Zona 16,16,650000.0,1130.43
24013,Ciudad de Guatemala,14.595,-90.495,42020,2,3,118.49,Zona 15,15,210000.0,1772.3
24014,Ciudad de Guatemala,14.607,-90.469,42020,3,4,408.0,Zona 16,16,687300.0,1684.56
24015,Ciudad de Guatemala,14.607,-90.469,42020,3,4,402.0,Zona 16,16,668000.0,1661.69
24016,Ciudad de Guatemala,14.599,-90.536,42021,3,2,157.85,Zona 9,9,175947.71,1114.65
24017,Ciudad de Guatemala,14.588,-90.502,42021,3,3,561.0,Zona 10,10,625000.0,1114.08
24018,Mixco,14.596,-90.589,42021,3,2,350.0,Zona 8 de Mixco,8,169934.64,485.53
24019,Ciudad de Guatemala,14.61,-90.483,42020,4,5,436.58,Zona 16,16,1250000.0,2863.16
24022,Ciudad de Guatemala,14.598,-90.536,42021,3,2,200.0,Zona 9,9,150000.0,750.0
24023,Ciudad de Guatemala,14.598,-90.536,42020,2,1,92.5,Zona 9,9,145000.0,1567.57
24024,Ciudad de Guatemala,14.598,-90.536,42020,2,1,70.12,Zona 9,9,120261.44,1715.08
24025,Ciudad de Guatemala,14.607,-90.52,42020,2,2,80.4,Zona 9,9,126535.95,1573.83
24026,Ciudad de Guatemala,14.598,-90.536,42021,4,3,477.0,Zona 9,9,275000.0,576.52
24027,Mixco,14.589,-90.578,42021,3,3,175.0,Zona 8 de Mixco,8,123529.41,705.88
24028,Ciudad de Guatemala,14.607,-90.521,42021,3,2,110.71,Zona 9,9,53594.77,484.1
24029,Mixco,14.588,-90.592,42021,3,3,171.0,Zona 8 de Mixco,8,118823.53,694.87
24030,Ciudad de Guatemala,14.607,-90.52,42020,1,1,48.0,Zona 9,9,75816.99,1579.52
24031,Ciudad de Guatemala,14.598,-90.536,42021,2,1,240.0,Zona 9,9,196078.43,816.99
24032,Ciudad de Guatemala,14.607,-90.521,42021,3,2,99.81,Zona 9,9,69281.05,694.13
24033,Ciudad de Guatemala,14.607,-90.521,42021,3,2,110.71,Zona 9,9,53594.77,484.1
24034,Ciudad de Guatemala,14.594,-90.491,42020,2,1,156.0,Zona 15,15,165000.0,1057.69
24035,Ciudad de Guatemala,14.594,-90.494,42020,3,2,112.0,Zona 15,15,235000.0,2098.21
24036,Ciudad de Guatemala,14.571,-90.485,42021,5,4,380.0,Zona 15,15,380000.0,1000.0
24037,Mixco,14.637,-90.679,42021,4,2,220.0,Zona 1 de Mixco,1,75163.4,341.65
24038,Mixco,14.596,-90.599,42021,3,3,210.0,Zona 8 de Mixco,8,149019.61,709.62
24039,Ciudad de Guatemala,14.61,-90.483,42021,3,3,287.0,Zona 16,16,395000.0,1376.31
24040,Ciudad de Guatemala,14.589,-90.563,42020,3,2,71.0,Zona 12,12,135947.71,1914.76
24041,Ciudad de Guatemala,14.598,-90.536,42020,3,2,96.23,Zona 9,9,140653.59,1461.64
24042,Ciudad de Guatemala,14.599,-90.536,42021,3,2,157.85,Zona 9,9,175947.71,1114.65
24043,Mixco,14.596,-90.599,42021,3,2,175.0,Zona 8 de Mixco,8,134640.52,769.37
24044,Ciudad de Guatemala,14.607,-90.521,42021,1,2,527.0,Zona 9,9,326797.39,620.11
24045,Ciudad de Guatemala,14.598,-90.536,42020,2,1,97.14,Zona 9,9,163398.69,1682.09
24046,Ciudad de Guatemala,14.599,-90.536,42020,3,2,148.0,Zona 9,9,349417.0,2360.93
24047,Ciudad de Guatemala,14.607,-90.521,42021,10,5,663.0,Zona 9,9,1000000.0,1508.3
24048,Ciudad de Guatemala,14.618,-90.514,42020,1,1,38.0,Zona 4,4,90750.0,2388.16
24049,Ciudad de Guatemala,14.598,-90.536,42020,2,2,207.0,Zona 9,9,393500.0,1900.97
24050,Ciudad de Guatemala,14.607,-90.52,42020,2,2,145.0,Zona 9,9,120000.0,827.59
24051,Mixco,14.588,-90.592,42021,3,3,171.0,Zona 8 de Mixco,8,118823.53,694.87
24052,Ciudad de Guatemala,14.571,-90.485,42021,3,2,328.0,Zona 15,15,265000.0,807.93
24053,Ciudad de Guatemala,14.595,-90.495,42020,3,2,167.0,Zona 15,15,443000.0,2652.69
24054,Ciudad de Guatemala,14.588,-90.502,42020,2,3,120.0,Zona 10,10,225000.0,1875.0
24055,Ciudad de Guatemala,14.591,-90.503,42020,2,3,180.0,Zona 10,10,325000.0,1805.56
24056,Ciudad de Guatemala,14.591,-90.503,42020,2,3,180.0,Zona 10,10,325000.0,1805.56
24057,Mixco,14.596,-90.589,42021,4,3,178.0,Zona 8 de Mixco,8,120915.03,679.3
24058,Mixco,14.628,-90.615,42021,4,6,450.0,Zona 1 de Mixco,1,509803.92,1132.9
24059,Ciudad de Guatemala,14.598,-90.536,42021,3,2,200.0,Zona 9,9,150000.0,750.0
24060,Ciudad de Guatemala,14.645,-90.497,42021,6,3,216.0,Zona 1,1,248366.01,1149.84
24061,Ciudad de Guatemala,14.598,-90.536,42021,2,1,240.0,Zona 9,9,196078.43,816.99
24062,Ciudad de Guatemala,14.6,-90.535,42021,4,6,590.0,Zona 9,9,850000.0,1440.68
24064,Ciudad de Guatemala,14.598,-90.536,42020,2,1,153.58,Zona 9,9,105000.0,683.68
24065,Ciudad de Guatemala,14.598,-90.536,42020,2,2,207.0,Zona 9,9,393500.0,1900.97
24066,Ciudad de Guatemala,14.607,-90.521,42021,3,2,135.27,Zona 9,9,94026.14,695.1
24067,Ciudad de Guatemala,14.598,-90.536,42020,2,1,69.3,Zona 9,9,115032.68,1659.92
24068,Ciudad de Guatemala,14.598,-90.536,42020,3,2,98.0,Zona 9,9,99000.0,1010.2
24069,Ciudad de Guatemala,14.607,-90.52,42021,7,4,450.0,Zona 9,9,450000.0,1000.0
24070,Ciudad de Guatemala,14.598,-90.536,42021,4,3,477.0,Zona 9,9,275000.0,576.52
24071,Mixco,14.596,-90.599,42021,3,3,210.0,Zona 8 de Mixco,8,149019.61,709.62
24072,Ciudad de Guatemala,14.616,-90.541,42020,1,2,87.0,Zona 8,8,195000.0,2241.38
24073,Ciudad de Guatemala,14.597,-90.513,42021,5,5,580.0,Zona 10,10,610000.0,1051.72
24074,Ciudad de Guatemala,14.6,-90.535,42020,3,5,300.0,Zona 9,9,510000.0,1700.0
24075,Ciudad de Guatemala,14.6,-90.535,42021,4,6,590.0,Zona 9,9,850000.0,1440.68
24076,Ciudad de Guatemala,14.607,-90.521,42021,3,5,395.0,Zona 9,9,535000.0,1354.43
24078,Ciudad de Guatemala,14.639,-90.51,42020,2,2,67.0,Zona 1,1,90849.67,1355.97
24079,Mixco,14.608,-90.66,42021,4,3,244.0,Zona 9 de Mixco,9,164052.29,672.35
24080,Mixco,14.596,-90.599,42021,3,4,170.0,Zona 8 de Mixco,8,130588.24,768.17
24083,Ciudad de Guatemala,14.58,-90.568,42021,4,4,363.0,Zona 12,12,183006.54,504.15
24084,Ciudad de Guatemala,14.626,-90.497,42020,3,2,87.0,Zona 5,5,147058.82,1690.33
24085,Ciudad de Guatemala,14.626,-90.496,42020,3,2,87.0,Zona 5,5,147058.82,1690.33
24086,Ciudad de Guatemala,14.625,-90.499,42021,3,5,281.0,Zona 5,5,330000.0,1174.38
24087,Ciudad de Guatemala,14.632,-90.496,42021,3,2,300.0,Zona 5,5,156862.75,522.88
24088,Ciudad de Guatemala,14.583,-90.549,42020,3,3,223.0,Zona 12,12,295000.0,1322.87
24089,Ciudad de Guatemala,14.626,-90.496,42020,3,2,84.0,Zona 5,5,165000.0,1964.29
24090,Ciudad de Guatemala,14.583,-90.567,42021,4,3,363.0,Zona 12,12,183006.54,504.15
24091,Ciudad de Guatemala,14.684,-90.488,42021,6,3,220.0,Zona 6,6,248366.01,1128.94
24092,Ciudad de Guatemala,14.591,-90.492,42020,2,2,200.0,Zona 15,15,210000.0,1050.0
24093,Ciudad de Guatemala,14.578,-90.519,42020,2,3,173.0,Zona 14,14,225000.0,1300.58
24094,Ciudad de Guatemala,14.655,-90.511,42020,3,2,75.0,Zona 2,2,151696.0,2022.61
24095,Ciudad de Guatemala,14.66,-90.505,42020,2,1,60.0,Zona 2,2,140800.0,2346.67
24096,Ciudad de Guatemala,14.579,-90.519,42020,3,3,235.0,Zona 14,14,420000.0,1787.23
24097,Ciudad de Guatemala,14.579,-90.519,42020,3,4,450.0,Zona 14,14,550000.0,1222.22
24099,Ciudad de Guatemala,14.618,-90.516,42020,1,1,56.0,Zona 4,4,148300.0,2648.21
24101,Ciudad de Guatemala,14.632,-90.496,42021,3,2,300.0,Zona 5,5,156862.75,522.88
24102,Ciudad de Guatemala,14.626,-90.496,42020,3,2,84.0,Zona 5,5,165000.0,1964.29
24103,Ciudad de Guatemala,14.593,-90.519,42020,2,2,74.0,Zona 14,14,153000.0,2067.57
24104,Ciudad de Guatemala,14.585,-90.532,42021,10,9,550.0,Zona 13,13,460000.0,836.36
24105,Ciudad de Guatemala,14.603,-90.508,42020,3,4,351.0,Zona 10,10,825000.0,2350.43
24106,Ciudad de Guatemala,14.585,-90.532,42021,7,3,350.0,Zona 13,13,300653.59,859.01
24107,Ciudad de Guatemala,14.595,-90.521,42021,3,3,194.0,Zona 9,9,98039.22,505.36
24108,Ciudad de Guatemala,14.603,-90.508,42020,3,4,495.0,Zona 10,10,1200000.0,2424.24
24109,Ciudad de Guatemala,14.599,-90.509,42020,1,2,76.0,Zona 10,10,150000.0,1973.68
24110,Ciudad de Guatemala,14.63,-90.492,42020,3,2,110.0,Zona 5,5,128267.97,1166.07
24111,Ciudad de Guatemala,14.576,-90.568,42021,4,3,450.0,Zona 12,12,179738.56,399.42
24112,Ciudad de Guatemala,14.622,-90.518,42021,3,0,300.0,Zona 4,4,358000.0,1193.33
24113,Ciudad de Guatemala,14.622,-90.518,42021,2,0,187.0,Zona 4,4,13070.0,69.89
24114,Ciudad de Guatemala,14.622,-90.518,42020,4,0,569.0,Zona 4,4,987255.0,1735.07
24115,Ciudad de Guatemala,14.622,-90.518,42021,4,0,405.0,Zona 4,4,266670.0,658.44
24116,Ciudad de Guatemala,14.622,-90.518,42020,3,0,298.0,Zona 4,4,315000.0,1057.05
24118,Ciudad de Guatemala,14.638,-90.509,42021,6,0,260.0,Zona 1,1,180000.0,692.31
24119,Ciudad de Guatemala,14.568,-90.471,42021,4,3,341.0,Zona 15,15,385000.0,1129.03
24120,Ciudad de Guatemala,14.603,-90.51,42020,3,4,300.0,Zona 10,10,850000.0,2833.33
24121,Mixco,14.619,-90.646,42021,3,2,200.0,Zona 1 de Mixco,1,78431.37,392.16
24122,Ciudad de Guatemala,14.581,-90.549,42021,3,4,270.0,Zona 12,12,245000.0,907.41
24123,Ciudad de Guatemala,14.585,-90.532,42021,7,3,350.0,Zona 13,13,300653.59,859.01
24124,Ciudad de Guatemala,14.595,-90.521,42021,3,3,194.0,Zona 9,9,98039.22,505.36
24125,Ciudad de Guatemala,14.597,-90.513,42021,5,5,580.0,Zona 10,10,610000.0,1051.72
24126,Ciudad de Guatemala,14.595,-90.521,42020,3,2,120.0,Zona 9,9,120000.0,1000.0
24127,Ciudad de Guatemala,14.576,-90.568,42021,4,3,450.0,Zona 12,12,179738.56,399.42
24128,Ciudad de Guatemala,14.599,-90.509,42020,1,2,76.0,Zona 10,10,150000.0,1973.68
24129,Ciudad de Guatemala,14.577,-90.564,42021,4,2,161.0,Zona 12,12,275000.0,1708.07
24130,Ciudad de Guatemala,14.675,-90.484,42021,3,3,190.0,Zona 6,6,111111.11,584.8
24131,Ciudad de Guatemala,14.612,-90.493,42021,4,5,670.0,Zona 16,16,1275000.0,1902.99
24132,Ciudad de Guatemala,14.601,-90.543,42021,6,6,200.0,Zona 11,11,169934.64,849.67
24133,Ciudad de Guatemala,14.53,-90.6,42021,3,3,159.0,Zona 21,21,101960.78,641.26
24134,Mixco,14.579,-90.67,42021,3,3,136.0,Zona 9 de Mixco,9,102614.38,754.52
24135,Ciudad de Guatemala,14.579,-90.518,42020,2,2,165.84,Zona 14,14,374900.0,2260.61
24136,Ciudad de Guatemala,14.582,-90.518,42020,2,2,145.0,Zona 14,14,300000.0,2068.97
24137,Ciudad de Guatemala,14.572,-90.498,42021,7,6,620.0,Zona 15,15,500000.0,806.45
24138,Ciudad de Guatemala,14.643,-90.466,42020,3,3,124.0,Zona 17,17,114379.08,922.41
24141,Ciudad de Guatemala,14.593,-90.508,42020,1,2,94.0,Zona 10,10,155000.0,1648.94
24142,Ciudad de Guatemala,14.584,-90.519,42020,3,4,298.0,Zona 14,14,437500.0,1468.12
24143,Mixco,14.574,-90.583,42021,3,2,200.0,Zona 8 de Mixco,8,127450.98,637.25
24145,Ciudad de Guatemala,14.58,-90.53,42020,2,2,124.0,Zona 13,13,200000.0,1612.9
24146,Ciudad de Guatemala,14.599,-90.508,42021,4,4,450.0,Zona 10,10,580000.0,1288.89
24147,Ciudad de Guatemala,14.65,-90.48,42021,7,4,265.0,Zona 17,17,143790.85,542.61
24148,Ciudad de Guatemala,14.612,-90.493,42020,3,4,333.0,Zona 16,16,640000.0,1921.92
24149,Ciudad de Guatemala,14.594,-90.513,42020,3,2,296.0,Zona 10,10,480000.0,1621.62
24150,Ciudad de Guatemala,14.58,-90.53,42020,3,3,114.0,Zona 13,13,220000.0,1929.82
24151,Ciudad de Guatemala,14.599,-90.502,42020,3,4,296.0,Zona 10,10,515000.0,1739.86
24152,Ciudad de Guatemala,14.593,-90.49,42020,2,2,124.0,Zona 15,15,139000.0,1120.97
24153,Ciudad de Guatemala,14.607,-90.469,42021,3,2,160.0,Zona 16,16,199500.0,1246.88
24154,Ciudad de Guatemala,14.644,-90.461,42021,5,4,250.0,Zona 17,17,169934.64,679.74
24155,Ciudad de Guatemala,14.644,-90.461,42021,5,4,300.0,Zona 17,17,287581.7,958.61
24156,Ciudad de Guatemala,14.635,-90.516,42020,2,1,93.0,Zona 1,1,185000.0,1989.25
24158,Ciudad de Guatemala,14.591,-90.492,42021,3,2,178.0,Zona 15,15,395000.0,2219.1
24159,Ciudad de Guatemala,14.626,-90.497,42020,3,2,87.0,Zona 5,5,147058.82,1690.33
24160,Ciudad de Guatemala,14.589,-90.518,42020,3,2,134.0,Zona 14,14,235000.0,1753.73
24161,Ciudad de Guatemala,14.571,-90.561,42021,3,2,225.0,Zona 12,12,143790.85,639.07
24162,Ciudad de Guatemala,14.614,-90.494,42021,4,5,665.0,Zona 16,16,1275000.0,1917.29
24164,Ciudad de Guatemala,14.594,-90.513,42020,3,2,296.0,Zona 10,10,480000.0,1621.62
24165,Ciudad de Guatemala,14.599,-90.502,42020,3,4,167.0,Zona 10,10,380000.0,2275.45
24166,Ciudad de Guatemala,14.571,-90.561,42021,3,2,176.0,Zona 12,12,127450.98,724.15
24167,Ciudad de Guatemala,14.58,-90.53,42021,8,4,176.0,Zona 13,13,176470.59,1002.67
24168,Ciudad de Guatemala,14.584,-90.519,42020,3,4,298.0,Zona 14,14,437500.0,1468.12
24169,Ciudad de Guatemala,14.58,-90.53,42021,3,3,170.0,Zona 13,13,215000.0,1264.71
24170,Ciudad de Guatemala,14.599,-90.508,42021,4,4,450.0,Zona 10,10,580000.0,1288.89
24171,Ciudad de Guatemala,14.596,-90.51,42020,2,2,105.12,Zona 10,10,177300.0,1686.64
24172,Ciudad de Guatemala,14.621,-90.514,42020,0,1,49.0,Zona 4,4,120000.0,2448.98
24173,Ciudad de Guatemala,14.6,-90.51,42020,1,2,63.6,Zona 10,10,108000.0,1698.11
24174,Ciudad de Guatemala,14.6,-90.51,42020,2,3,97.0,Zona 10,10,161500.0,1664.95
24175,Ciudad de Guatemala,14.546,-90.543,42021,3,2,179.0,Zona 21,21,142483.66,796.0
24176,Ciudad de Guatemala,14.546,-90.543,42021,4,5,265.0,Zona 21,21,202614.38,764.58
24177,Ciudad de Guatemala,14.565,-90.55,42020,3,1,66.0,Zona 12,12,92156.86,1396.32
24178,Mixco,14.598,-90.592,42021,3,3,203.0,Zona 8 de Mixco,8,165000.0,812.81
24183,Ciudad de Guatemala,14.599,-90.502,42020,3,4,296.0,Zona 10,10,515000.0,1739.86
24184,Ciudad de Guatemala,14.594,-90.513,42020,3,2,296.0,Zona 10,10,480000.0,1621.62
24185,Ciudad de Guatemala,14.58,-90.53,42020,1,1,41.0,Zona 13,13,83625.0,2039.63
24186,Ciudad de Guatemala,14.612,-90.493,42020,3,4,333.0,Zona 16,16,640000.0,1921.92
24187,Ciudad de Guatemala,14.584,-90.519,42020,3,5,300.0,Zona 14,14,437500.0,1458.33
24188,Ciudad de Guatemala,14.593,-90.508,42020,1,2,94.0,Zona 10,10,155000.0,1648.94
24189,Ciudad de Guatemala,14.599,-90.502,42020,3,4,167.0,Zona 10,10,380000.0,2275.45
24190,Ciudad de Guatemala,14.596,-90.51,42020,2,2,105.12,Zona 10,10,177300.0,1686.64
24191,Ciudad de Guatemala,14.595,-90.51,42021,3,2,272.0,Zona 10,10,585000.0,2150.74
24192,Ciudad de Guatemala,14.579,-90.518,42020,3,3,165.0,Zona 14,14,235000.0,1424.24
24193,Ciudad de Guatemala,14.595,-90.495,42020,1,1,81.0,Zona 15,15,175000.0,2160.49
24194,Ciudad de Guatemala,14.595,-90.504,42020,3,2,113.0,Zona 10,10,320000.0,2831.86
24195,Ciudad de Guatemala,14.595,-90.504,42021,3,2,312.0,Zona 10,10,485000.0,1554.49
24197,Ciudad de Guatemala,14.593,-90.46,42020,3,3,76.0,Zona 16,16,125000.0,1644.74
24198,Ciudad de Guatemala,14.643,-90.507,42021,7,2,200.0,Zona 1,1,163398.69,816.99
24199,Ciudad de Guatemala,14.571,-90.485,42021,3,2,300.0,Zona 15,15,298000.0,993.33
